,time,,x1,y1,z1,x2,y2,z2
1149,12.755,1.75697E+12,145.880417,139.842072,548.771912,141.543793,-3.902272,548.151489
1150,12.766,1.75697E+12,145.998169,139.815674,549.053711,141.471832,-3.833998,548.173035
1151,12.777,1.75697E+12,145.912903,139.828888,548.813599,141.589661,-4.003684,548.188538
1152,12.788,1.75697E+12,145.936401,139.793015,548.784607,141.441147,-3.948954,548.15387
1153,12.8,1.75697E+12,145.908386,139.805939,548.838623,141.453918,-3.936529,548.135681
1154,12.811,1.75697E+12,145.912903,139.828888,548.813599,141.497971,-3.972328,548.24646
1155,12.822,1.75697E+12,145.990753,139.754181,548.961243,141.573059,-3.960385,548.186157
1156,12.833,1.75697E+12,145.998459,139.743225,548.882019,141.520676,-4.072199,548.352722
1157,12.844,1.75697E+12,145.959,139.734192,548.836914,141.420563,-3.940942,548.087769
1158,12.855,1.75697E+12,145.959,139.734192,548.836914,141.518509,-3.931176,548.128845
1159,12.866,1.75697E+12,145.912903,139.828888,548.813599,141.406143,-3.919683,548.131104
1160,12.877,1.75697E+12,145.947601,139.843018,548.797546,141.49379,-3.83642,548.23645
1161,12.888,1.75697E+12,145.941345,139.788467,548.845154,141.59314,-3.962625,548.241821
1162,12.9,1.75697E+12,145.893234,139.775009,548.795288,141.528473,-4.081234,548.296265
1163,12.911,1.75697E+12,145.96199,139.785233,548.672058,141.572632,-4.097484,548.054077
1164,12.922,1.75697E+12,145.924881,139.72113,548.919556,141.46077,-4.054036,548.203491
1165,12.933,1.75697E+12,145.912903,139.828888,548.813599,141.436218,-3.918002,548.34491
1166,12.944,1.75697E+12,145.902649,139.776688,548.870422,141.490387,-4.049108,548.347351
1167,12.955,1.75697E+12,145.944092,139.675232,548.879822,141.446289,-3.997428,548.143738
1168,12.966,1.75697E+12,145.995483,139.724426,548.627014,141.444397,-4.01106,548.159851
1169,12.977,1.75697E+12,145.960785,139.710297,548.643066,141.575302,-3.961806,548.109985
1170,12.988,1.75697E+12,145.912903,139.828888,548.813599,141.506058,-3.962996,548.233276
1171,13,1.75697E+12,145.893234,139.775009,548.795288,141.501968,-3.898607,548.161377
1172,13.011,1.75697E+12,145.935501,139.77005,548.865967,141.506943,-4.033916,548.249329
1173,13.022,1.75697E+12,145.941345,139.788467,548.845154,141.437454,-3.905195,548.041748
1174,13.033,1.75697E+12,145.853546,139.714035,548.645325,141.442108,-3.857443,548.061401
1175,13.044,1.75697E+12,145.588013,139.124268,548.808411,141.697281,-3.321428,548.304993
1176,13.055,1.75697E+12,145.667084,137.872467,548.871582,141.467178,-1.828536,548.337158
1177,13.066,1.75697E+12,145.857925,136.599625,549.019836,141.510605,-0.660017,548.399536
1178,13.077,1.75697E+12,145.702835,135.316833,548.870544,141.728821,0.382318,548.188904
1179,13.088,1.75697E+12,145.409042,134.159897,548.817627,141.612579,1.679324,548.39386
1180,13.1,1.75697E+12,145.607391,133.491104,548.835266,141.877014,2.359331,548.61908
1181,13.111,1.75697E+12,145.589493,133.315933,548.793213,141.936081,2.422976,548.609131
1182,13.122,1.75697E+12,145.388992,133.309769,548.870056,141.820023,2.663105,548.508057
1183,13.133,1.75697E+12,145.478531,133.347534,548.82666,141.818878,2.711514,548.57019
1184,13.144,1.75697E+12,145.400711,133.186646,548.454895,141.828644,2.660477,548.461975
1185,13.155,1.75697E+12,145.412109,133.239212,548.397034,141.769073,2.675751,548.463867
1186,13.166,1.75697E+12,145.433395,133.225357,548.624023,141.849854,2.744088,548.428223
1187,13.177,1.75697E+12,145.543594,133.214111,548.674011,141.855667,2.680021,548.355835
1188,13.188,1.75697E+12,145.47406,133.321487,548.731445,141.93573,2.711815,548.495911
1189,13.2,1.75697E+12,145.477051,133.229233,548.678711,141.956543,2.698199,548.437012
1190,13.211,1.75697E+12,145.406754,133.261459,548.499573,141.864395,2.788376,548.305847
1191,13.222,1.75697E+12,145.425888,133.23494,548.470337,141.930847,2.737437,548.342102
1192,13.233,1.75697E+12,145.497498,133.372223,548.744995,141.937225,2.636937,548.453674
1193,13.244,1.75697E+12,145.433395,133.225357,548.624023,141.890121,2.715335,548.479126
1194,13.255,1.75697E+12,145.493576,133.297928,548.624512,141.842773,2.632697,548.451233
1195,13.266,1.75697E+12,145.510315,133.257965,548.857849,141.894455,2.504684,548.541687
1196,13.277,1.75697E+12,145.456848,133.276093,548.637512,141.795914,2.70635,548.488281
1197,13.288,1.75697E+12,145.47406,133.321487,548.731445,141.856339,2.694422,548.460999
1198,13.3,1.75697E+12,145.499313,133.246445,548.799805,141.854813,2.626467,548.590942
1199,13.311,1.75697E+12,145.626465,133.318283,548.861023,141.977524,2.70965,548.484924
1200,13.322,1.75697E+12,145.493134,133.241989,548.660095,141.827194,2.69705,548.421082
1201,13.333,1.75697E+12,145.433395,133.225357,548.624023,141.936188,2.699893,548.382812
1202,13.344,1.75697E+12,145.532394,133.337433,548.768738,141.922775,2.829377,548.30835
1203,13.355,1.75697E+12,145.507324,133.298996,548.812744,141.862701,2.604013,548.561157
1204,13.366,1.75697E+12,145.497498,133.372223,548.744995,141.928772,2.664965,548.448303
1205,13.377,1.75697E+12,145.416428,133.316467,548.439758,141.793671,2.646481,548.565369
1206,13.388,1.75697E+12,145.517212,133.387955,548.502075,141.885941,2.714874,548.548584
1207,13.4,1.75697E+12,145.46669,133.279877,548.630249,141.886566,2.805448,548.393311
1208,13.411,1.75697E+12,145.493576,133.297928,548.624512,142.008469,2.638245,548.488098
1209,13.422,1.75697E+12,145.591156,133.244446,548.844055,141.89212,2.637482,548.526367
1210,13.433,1.75697E+12,145.493134,133.241989,548.660095,141.932983,2.749614,548.426575
1211,13.444,1.75697E+12,145.414413,133.269363,548.585327,141.889694,2.608643,548.500977
1212,13.455,1.75697E+12,145.491776,133.256058,548.646118,141.871521,2.694727,548.409424
1213,13.466,1.75697E+12,145.464371,133.266479,548.791199,141.843887,2.691335,548.410339
1214,13.477,1.75697E+12,145.497498,133.372223,548.744995,141.905914,2.661108,548.495239
1215,13.488,1.75697E+12,145.466522,133.3311,548.577759,141.884277,2.710444,548.513977
1216,13.5,1.75697E+12,145.402435,133.184204,548.456848,141.836868,2.700597,548.41394
1217,13.511,1.75697E+12,145.456848,133.276093,548.637512,141.863037,2.660859,548.496765
1218,13.522,1.75697E+12,145.464371,133.266479,548.791199,141.890411,2.644849,548.459778
1219,13.533,1.75697E+12,145.494186,133.21785,548.824585,141.855469,2.721205,548.483582
1220,13.544,1.75697E+12,145.522751,133.29718,548.813354,141.91777,2.573018,548.631165
1221,13.555,1.75697E+12,145.465042,133.338257,548.592896,141.963669,2.626249,548.524902
1222,13.566,1.75697E+12,145.474014,133.234665,548.674194,141.959869,2.683973,548.460815
1223,13.577,1.75697E+12,145.396133,133.145325,548.544861,141.900055,2.599177,548.508362
1224,13.588,1.75697E+12,145.531601,133.354584,548.751404,141.838959,2.706589,548.45282
1225,13.6,1.75697E+12,145.447388,133.35762,548.606934,141.9048,2.66616,548.530029
1226,13.611,1.75697E+12,145.52179,133.252991,548.638977,141.967194,2.702104,548.429138
1227,13.622,1.75697E+12,145.397339,133.275284,548.438721,141.820129,2.747376,548.366394
1228,13.633,1.75697E+12,145.456848,133.276093,548.637512,141.976761,2.620569,548.518311
1229,13.644,1.75697E+12,145.433395,133.225357,548.624023,141.967194,2.702104,548.429138
1230,13.655,1.75697E+12,145.555222,133.379868,548.643799,141.930145,2.750207,548.494446
1231,13.666,1.75697E+12,145.45668,133.221405,548.693726,141.810181,2.566193,548.62085
1232,13.677,1.75697E+12,145.469391,133.239044,548.72113,141.86795,2.716139,548.348755
1233,13.688,1.75697E+12,145.501434,133.29631,548.601501,141.873642,2.597979,548.518188
1234,13.7,1.75697E+12,145.4207,133.17598,548.60376,141.794632,2.708913,548.464417
1235,13.711,1.75697E+12,145.437714,133.302628,548.666748,141.961975,2.608351,548.577026
1236,13.722,1.75697E+12,145.45668,133.221405,548.693726,141.937225,2.636937,548.453674
1237,13.733,1.75697E+12,145.517395,133.328568,548.782959,141.97847,2.699735,548.352905
1238,13.744,1.75697E+12,145.433395,133.225357,548.624023,141.82695,2.695879,548.422485
1239,13.755,1.75697E+12,145.488052,133.271942,548.631104,141.883926,2.761497,548.292358
1240,13.766,1.75697E+12,145.501923,133.233261,548.742188,141.961761,2.756335,548.437195
1241,13.777,1.75697E+12,145.554123,133.350388,548.769958,141.874832,2.662586,548.508545
1242,13.788,1.75697E+12,145.54567,133.39035,548.489868,141.874802,2.71865,548.34375
1243,13.8,1.75697E+12,145.462173,133.200821,548.49292,141.842743,2.55433,548.577515
1244,13.811,1.75697E+12,145.433395,133.225357,548.624023,141.980499,2.847767,548.327759
1245,13.822,1.75697E+12,145.600922,133.286896,548.793152,141.84108,2.609842,548.561523
1246,13.833,1.75697E+12,145.433395,133.225357,548.624023,141.893951,2.71399,548.506897
1247,13.844,1.75697E+12,145.482697,133.18515,548.671997,141.827194,2.69705,548.421082
1248,13.855,1.75697E+12,145.45668,133.221405,548.693726,141.940018,2.714264,548.386536
1249,13.866,1.75697E+12,145.472305,133.311768,548.397583,141.975647,2.732689,548.400696
1250,13.877,1.75697E+12,145.456848,133.276093,548.637512,141.923843,2.704749,548.440063
1251,13.888,1.75697E+12,145.51976,133.239716,548.799744,141.925964,2.608003,548.548828
1252,13.9,1.75697E+12,145.408707,133.068878,548.717773,141.87413,2.814744,548.408325
1253,13.911,1.75697E+12,145.345627,131.940872,548.855164,141.757751,4.23351,548.600708
1254,13.922,1.75697E+12,145.591995,130.427383,549.006226,141.55304,5.177002,548.216553
1255,13.933,1.75697E+12,145.452057,129.319611,548.663269,141.930389,6.287769,548.379395
1256,13.944,1.75697E+12,145.298294,128.136734,549.021423,141.644852,7.926816,548.535278
1257,13.955,1.75697E+12,145.501572,126.940857,548.969116,141.66333,8.890404,548.515869
1258,13.966,1.75697E+12,145.644806,126.146782,549.081177,141.852921,8.85177,548.2995
1259,13.977,1.75697E+12,145.456223,126.029167,548.72937,141.796524,9.366062,548.244873
1260,13.988,1.75697E+12,145.66156,126.15477,548.901001,141.787735,9.558515,548.383789
1261,14,1.75697E+12,145.679214,126.265053,549.059387,141.81131,9.357347,548.521301
1262,14.011,1.75697E+12,145.534195,126.427162,548.888123,141.866898,9.521195,548.327148
1263,14.022,1.75697E+12,145.58902,126.376602,548.92157,141.750992,9.295817,548.399292
1264,14.033,1.75697E+12,145.648621,126.427727,548.790222,141.847214,9.324254,548.34436
1265,14.044,1.75697E+12,145.58902,126.376602,548.92157,141.779572,9.273671,548.305176
1266,14.055,1.75697E+12,145.587234,126.376923,548.921814,141.812759,9.380726,548.494568
1267,14.066,1.75697E+12,145.646072,126.410957,548.920227,141.836563,9.385934,548.489136
1268,14.077,1.75697E+12,145.583755,126.431656,548.866577,141.715546,9.401119,548.235657
1269,14.088,1.75697E+12,145.580002,126.373146,548.928162,141.745361,9.341438,548.23468
1270,14.1,1.75697E+12,145.542038,126.397095,548.916443,141.788788,9.387141,548.29248
1271,14.111,1.75697E+12,145.548721,126.341423,548.971558,141.772171,9.40134,548.28186
1272,14.122,1.75697E+12,145.582794,126.435043,548.938171,141.765884,9.443845,548.480286
1273,14.133,1.75697E+12,145.570984,126.369698,548.934814,141.792297,9.351666,548.32312
1274,14.144,1.75697E+12,145.570984,126.369698,548.934814,141.737366,9.369771,548.320496
1275,14.155,1.75697E+12,145.654846,126.277206,549.001587,141.765686,9.337093,548.348145
1276,14.166,1.75697E+12,145.564697,126.422195,548.882874,141.749908,9.355407,548.340759
1277,14.177,1.75697E+12,145.559448,126.338135,549.024841,141.76828,9.454274,548.426147
1278,14.188,1.75697E+12,145.507523,126.364052,548.96228,141.822754,9.37854,548.501892
1279,14.2,1.75697E+12,145.560944,126.403175,548.903748,141.707428,9.389976,548.269714
1280,14.211,1.75697E+12,145.53624,126.451958,548.861877,141.784439,9.349513,548.336243
1281,14.222,1.75697E+12,145.564697,126.422195,548.882874,141.738495,9.424554,548.266602
1282,14.233,1.75697E+12,145.556946,126.38298,548.925903,141.893021,9.428467,548.423035
1283,14.244,1.75697E+12,145.679214,126.265053,549.059387,141.749893,9.422837,548.429749
1284,14.255,1.75697E+12,145.602737,126.328026,548.96698,141.784744,9.421369,548.457886
1285,14.266,1.75697E+12,145.611481,126.331383,548.96051,141.772964,9.344565,548.337341
1286,14.277,1.75697E+12,145.616898,126.395676,548.973328,141.801117,9.359908,548.319153
1287,14.288,1.75697E+12,145.724274,126.339844,548.966919,141.906494,9.275567,548.521973
1288,14.3,1.75697E+12,145.62291,126.343773,548.997375,141.88913,9.300765,548.559875
1289,14.311,1.75697E+12,145.538162,126.554497,548.836426,141.772171,9.40134,548.28186
1290,14.322,1.75697E+12,145.512177,126.402084,548.921509,141.823105,9.363715,548.307739
1291,14.333,1.75697E+12,145.638077,126.414047,548.866211,141.839233,9.389869,548.273132
1292,14.344,1.75697E+12,145.536835,126.449944,548.863708,141.735825,9.478262,548.207031
1293,14.355,1.75697E+12,145.642944,126.350281,548.983887,141.813461,9.368112,548.463745
1294,14.366,1.75697E+12,145.600647,126.315498,549.034119,141.726761,9.316496,548.549805
1295,14.377,1.75697E+12,145.54985,126.473587,548.8349,141.711441,9.354718,548.300964
1296,14.388,1.75697E+12,145.53624,126.451958,548.861877,141.728073,9.36411,548.329895
1297,14.4,1.75697E+12,145.539444,126.376282,548.938782,141.683731,9.462893,548.233032
1298,14.411,1.75697E+12,145.556946,126.38298,548.925903,141.865738,9.344666,548.526123
1299,14.422,1.75697E+12,145.663528,126.416397,548.908691,141.784714,9.398998,548.445312
1300,14.433,1.75697E+12,145.60762,126.311775,548.982056,141.758942,9.30548,548.385864
1301,14.444,1.75697E+12,145.600342,126.341904,548.953491,141.811707,9.29463,548.343323
1302,14.455,1.75697E+12,145.551208,126.433678,548.87561,141.807465,9.298115,548.386658
1303,14.466,1.75697E+12,145.465698,126.429909,548.908691,141.810638,9.414684,548.465149
1304,14.477,1.75697E+12,145.582199,126.428894,548.869934,141.723969,9.374196,548.485779
1305,14.488,1.75697E+12,145.536835,126.449944,548.863708,141.694443,9.372061,548.331787
1306,14.5,1.75697E+12,145.630814,126.326698,548.95874,141.785904,9.221985,548.426331
1307,14.511,1.75697E+12,145.532852,126.429749,548.885925,141.854019,9.377243,548.282532
1308,14.522,1.75697E+12,145.50946,126.403214,548.921265,141.796997,9.347178,548.499695
1309,14.533,1.75697E+12,145.589783,126.518509,548.995117,141.865738,9.344666,548.526123
1310,14.544,1.75697E+12,145.587234,126.376923,548.921814,141.780945,9.457416,548.426697
1311,14.555,1.75697E+12,145.573517,126.43676,548.94574,141.733383,9.306446,548.348206
1312,14.566,1.75697E+12,145.605576,126.430374,548.941406,141.632385,9.380902,548.297058
1313,14.577,1.75697E+12,145.631927,126.347221,548.990784,141.758881,9.376159,548.314514
1314,14.588,1.75697E+12,145.594833,126.370346,548.979553,141.740616,9.362404,548.493652
1315,14.6,1.75697E+12,145.586121,126.401237,548.950684,141.828644,9.378226,548.500366
1316,14.611,1.75697E+12,145.558853,126.477036,548.828308,141.773087,9.400554,548.282471
1317,14.622,1.75697E+12,145.542908,126.396271,548.916992,141.712555,9.383401,548.262939
1318,14.633,1.75697E+12,145.587234,126.376923,548.921814,141.756622,9.433462,548.250732
1319,14.644,1.75697E+12,145.639633,126.467964,548.863647,141.793442,9.328689,548.559326
1320,14.655,1.75697E+12,145.586121,126.401237,548.950684,141.741287,9.345201,548.512817
1321,14.666,1.75697E+12,145.605576,126.430374,548.941406,141.804611,9.318094,548.296265
1322,14.677,1.75697E+12,145.572906,126.463753,548.837219,141.758881,9.376159,548.314514
1323,14.688,1.75697E+12,145.611099,126.522682,548.763428,141.750427,9.327686,548.318848
1324,14.7,1.75697E+12,145.640945,126.350677,548.984131,141.709717,9.409298,548.240112
1325,14.711,1.75697E+12,145.5448,126.46019,548.850464,141.813721,9.491553,548.377686
1326,14.722,1.75697E+12,145.601776,126.447655,548.897522,141.832245,9.495881,548.366821
1327,14.733,1.75697E+12,145.560944,126.403175,548.903748,141.784439,9.349513,548.336243
1328,14.744,1.75697E+12,145.619492,126.468346,548.816589,141.733383,9.306446,548.348206
1329,14.755,1.75697E+12,145.483383,126.334373,549.00116,141.748962,9.286955,548.2948
1330,14.766,1.75697E+12,145.301407,125.727776,548.82666,142.216843,9.997914,548.601135
1331,14.777,1.75697E+12,145.275986,124.322823,548.954041,141.703781,11.534971,548.505859
1332,14.788,1.75697E+12,145.627213,123.116852,548.81543,142.063705,12.683461,548.233948
1333,14.8,1.75697E+12,145.344574,121.908699,548.664612,142.247467,13.949471,548.670349
1334,14.811,1.75697E+12,145.357864,120.565964,548.807617,141.930725,15.073534,548.554443
1335,14.822,1.75697E+12,145.583298,120.077751,548.944824,141.754028,15.839558,548.354675
1336,14.833,1.75697E+12,145.496155,119.709366,549.222412,142.054794,15.972196,548.298157
1337,14.844,1.75697E+12,145.182922,119.60466,549.149414,141.837341,16.39731,548.256165
1338,14.855,1.75697E+12,145.107849,119.488869,548.612183,141.84111,16.342602,548.304993
1339,14.866,1.75697E+12,145.190247,119.526443,548.643005,141.892624,16.083418,548.222717
1340,14.877,1.75697E+12,145.310974,119.466949,548.811829,141.798141,16.425602,548.237183
1341,14.888,1.75697E+12,145.464706,119.633125,548.882446,141.8237,16.069374,548.271973
1342,14.9,1.75697E+12,145.588089,119.761238,548.842896,141.875168,16.082619,548.229248
1343,14.911,1.75697E+12,145.469025,119.688042,548.975342,141.84845,16.107321,548.210266
1344,14.922,1.75697E+12,145.535492,119.643799,548.982483,141.85878,16.087751,548.141052
1345,14.933,1.75697E+12,145.493484,119.707535,548.930725,141.923782,15.99067,548.342529
1346,14.944,1.75697E+12,145.444031,119.626686,548.972351,141.767929,16.096218,548.259949
1347,14.955,1.75697E+12,145.589127,119.759834,549.005371,141.903229,16.126995,548.419739
1348,14.966,1.75697E+12,145.476288,119.687256,548.898621,141.918106,16.072369,548.25293
1349,14.977,1.75697E+12,145.462418,119.507706,548.869141,141.824371,16.045826,548.286926
1350,14.988,1.75697E+12,145.472473,119.608292,548.820435,141.907684,16.109673,548.214539
1351,15,1.75697E+12,145.502167,119.713058,548.980225,141.84845,16.107321,548.210266
1352,15.011,1.75697E+12,145.552719,119.555443,549.229431,141.940567,16.079105,548.425049
1353,15.022,1.75697E+12,145.488495,119.631699,549.0271,141.800278,16.05505,548.284363
1354,15.033,1.75697E+12,145.407181,119.58667,548.975525,141.88269,16.079756,548.230042
1355,15.044,1.75697E+12,145.493286,119.549561,549.035522,141.903656,16.05571,548.145081
1356,15.055,1.75697E+12,145.410324,119.632004,548.758057,141.900253,16.122166,548.512451
